date,rain,tmax,tmin,vpd,rh,kdownDirect
7/5/2000,0,30.6,16.7,380.03,86.8,20074.4
7/6/2000,0.0031,30.6,17.2,245.68,91.4,20940.5
7/7/2000,0,31.1,16.7,503.39,83.1,28710
7/8/2000,0,28.9,18.3,440.18,84.5,24689.2
7/9/2000,0,32.2,16.1,407.97,86.1,25103.4
7/10/2000,0,32.8,17.2,506.16,82.8,26714.2
7/11/2000,0.0097,32.2,16.1,270.53,90.8,22404.8
7/12/2000,0.0053,31.1,18.3,124.43,95.6,14999.3
7/13/2000,0,30,17.2,136.47,95.3,21777.2
7/14/2000,0,30.6,17.2,344.51,87.3,26107.6
7/15/2000,0,28.9,13.9,514.96,79.2,29391.9
7/16/2000,0,28.9,11.7,496.52,78.5,29693.2
7/17/2000,0,30.6,11.1,457.4,81,28371.1
7/18/2000,0,32.2,12.8,438.62,82.9,23844.1
7/19/2000,0.0043,32.2,15.6,177.49,93.5,18748.1
7/20/2000,0,32.8,15.6,703.41,74.8,30270.6
7/21/2000,0,31.7,15.6,502.24,81.1,28412.9
7/22/2000,0,30,16.7,409.39,84.3,19158.1
7/23/2000,0,26.7,16.1,134.83,94.4,9895
7/24/2000,0.0091,26.7,17.8,121.17,95,15258.7
7/25/2000,0,25.6,16.1,207.47,91.4,16087.1
7/26/2000,0.0071,28.9,17.2,258.91,89.3,19141.4
7/27/2000,0.0023,29.5,16.1,149.72,94,20032.6
7/28/2000,0.015,28.4,13.3,103.53,95.7,19095.4
7/29/2000,0,28.9,13.3,221.52,91.5,21714.5
7/30/2000,0.0236,26.7,18.9,145.97,94.5,13844.6
7/31/2000,0.0031,26.1,17.2,78.22,97.2,12627
8/1/2000,0.0107,27.2,17.2,139.6,94.8,17296.3
8/2/2000,0.0165,26.7,19.5,56.79,97.8,11187.8
8/3/2000,0.0013,27.2,18.3,80.9,97,13045.4
8/4/2000,0.0071,27.2,17.2,108.34,95.9,16689.6
8/5/2000,0,29.5,13.9,268.51,89.6,23927.8
8/6/2000,0,30.6,16.1,192.57,93,17949
8/7/2000,0,32.2,17.8,354.74,88.5,21070.2
8/8/2000,0,31.7,17.2,247.66,91.8,20865.1
8/9/2000,0,32.8,16.7,301.22,90.1,22091
8/10/2000,0.0015,32.2,17.8,323.04,88.9,21706.1
8/11/2000,0.0038,28.4,17.8,373.16,86,21455.1
8/12/2000,0,27.2,12.2,446.03,79.7,26977.8
8/13/2000,0,26.7,10,405.89,80.3,26346.1
8/14/2000,0,29.5,10.6,384.06,82.5,26873.2
8/15/2000,0,31.1,11.1,426.98,82.4,26697.5
8/16/2000,0,33.4,13.3,406.24,84.9,25015.6
8/17/2000,0,33.4,15.6,370.43,87.8,23869.2
8/18/2000,0.0008,32.8,17.8,412.54,86.4,22003.2
8/19/2000,0,27.8,15.6,326.03,87.9,18731.4
8/20/2000,0.0079,23.9,19.5,122.6,95.1,7485
8/21/2000,0,19.5,16.7,70.27,96.5,4953.8
8/22/2000,0,26.7,10,197.6,90.8,18011.7
8/23/2000,0,28.9,12.2,226.63,90.9,19651.8
8/24/2000,0,30.6,15.6,239.81,91.3,18446.9
8/25/2000,0,30,14.5,374.27,85.5,23664.2
8/26/2000,0,30.6,12.2,320.49,86.7,21965.5
8/27/2000,0.0031,27.2,14.5,151.93,93.4,15894.7
8/28/2000,0,31.1,13.3,283.37,89,20856.8
8/29/2000,0,30.6,13.9,370.58,85.6,22810.7
8/30/2000,0.0008,30,13.9,372.05,85.5,20702
8/31/2000,0.001,26.7,17.8,82.34,96.7,7957.8
9/1/2000,0.0089,26.7,18.3,142.28,94.7,11317.5
9/2/2000,0.0046,26.7,18.3,60.18,97.8,9685.8
9/3/2000,0,26.7,18.9,117.6,95.7,12489
9/4/2000,0,30,17.2,242.14,91.1,19618.3
9/5/2000,0,26.7,15,273.29,89,12844.6
9/6/2000,0.002,21.1,13.9,152.82,92.3,6798.9
9/7/2000,0.001,21.1,14.5,56.79,97.3,5167.2
9/8/2000,0.0013,26.1,16.1,160.01,93.4,13606.1
9/9/2000,0,24.5,17.2,138.9,94.4,10020.5
9/10/2000,0,27.8,13.3,310.7,87,22304.4
9/11/2000,0,27.8,13.3,314.89,86.9,17723
9/12/2000,0,28.4,13.9,287.24,88.2,15760.8
9/13/2000,0,29.5,14.5,237.07,90.9,16329.8
9/14/2000,0,29.5,14.5,357.06,85.7,20040.9
9/15/2000,0,25,13.3,645.12,69.3,23697.6
9/16/2000,0,22.8,5,353.94,74.4,23869.2
9/17/2000,0,22.2,2.2,304.86,78.1,21467.6
9/18/2000,0,23.4,7.8,158.56,90.8,8744.4
9/19/2000,0,28.4,10.6,394.37,80.7,22003.2
9/20/2000,0.0025,26.1,9.5,190.11,91.7,10928.4
9/21/2000,0.0376,26.7,17.2,117.06,95.5,12811.1
9/22/2000,0.0064,22.8,15.6,70.33,97.1,5405.6
9/23/2000,0.0008,27.8,15.6,149.31,94.2,14162.5
9/24/2000,0.0041,26.1,17.8,125.92,95.3,11807
9/25/2000,0.0188,23.9,18.9,89.34,96.3,5577.2
9/26/2000,0,20.6,10,286.26,79.5,19430.1
9/27/2000,0,22.8,1.7,193.99,84.6,20664.3
9/28/2000,0,23.9,6.1,244.5,83.4,19894.5
9/29/2000,0,21.7,3.9,250.13,82.3,20580.6
9/30/2000,0,22.2,7.2,221.65,86.3,18108
10/1/2000,0,24.5,8.9,254.86,85.1,19986.5
10/2/2000,0,25.6,7.8,176.98,90.1,16647.8
10/3/2000,0,28.4,7.8,267.49,87.1,19183.2
10/4/2000,0,27.8,8.9,270.86,87.1,18727.2
10/5/2000,0,27.2,7.8,231.3,88.7,17840.2
10/6/2000,0,23.4,11.1,206.53,89.6,8392.9
10/7/2000,0,18.9,5,372.61,71.3,17911.3
10/8/2000,0,10,1.7,347.69,59.5,16062
10/9/2000,0,10,1.1,428.7,49.3,20794
10/10/2000,0,17.8,-3.9,264.19,66,20647.6
10/11/2000,0,22.8,-3.9,298.43,65.3,20195.7
10/12/2000,0,23.4,-3.9,273.14,71.3,19810.8
10/13/2000,0,25.6,-1.7,295.67,72.6,19538.9
10/14/2000,0,25,-0.6,309.39,72.9,19225.1
10/15/2000,0,24.5,-0.6,289.14,75,16735.6
10/16/2000,0,26.7,1.1,335.34,74.7,17610.1
10/17/2000,0,25,5,292.65,81,11539.2
10/18/2000,0,25.6,7.2,299.66,81.8,14417.8
10/19/2000,0,23.9,3.9,311.34,78,17367.4
10/20/2000,0,18.9,6.1,149.25,90.1,7736.1
10/21/2000,0,21.1,7.8,161.41,90.6,8447.3
10/22/2000,0,25.6,7.8,295.33,84.1,12041.3
10/23/2000,0,24.5,8.9,360.42,80.4,11367.7
10/24/2000,0,25.6,7.8,336.22,80.8,13099.8
10/25/2000,0,21.7,8.3,221.82,86.6,8338.6
10/26/2000,0,23.4,11.7,284.89,83.7,10037.2
10/27/2000,0,25,6.7,331.83,80.5,13735.8
10/28/2000,0,26.1,7.8,475.17,71.5,15212.7
10/29/2000,0,22.2,3.3,298.35,78.3,14514
10/30/2000,0,24.5,1.7,409.75,64.8,16288
10/31/2000,0,25.6,2.8,496.99,60.7,14890.5
11/1/2000,0,26.1,2.8,339.31,74.3,14204.4
11/2/2000,0,24.5,5,337.86,78.5,10547.7
11/3/2000,0,25.6,6.1,304.66,80.7,9313.4
11/4/2000,0.0028,15.6,6.7,69.99,95.1,2615
11/5/2000,0,19.5,6.1,274.88,80.9,13225.3
11/6/2000,0.0005,15,5,339.38,74.1,6142
11/7/2000,0.0084,18.3,10.6,85.31,95.1,4803.2
11/8/2000,0.0064,20.6,14.5,141.36,93.2,4819.9
11/9/2000,0.1407,17.8,15,160.72,91.6,1008.4
11/10/2000,0,16.7,4.4,294.03,72.5,14417.8
11/11/2000,0,17.8,-2.8,160.21,80.8,15074.6
11/12/2000,0,19.5,-2.2,201.45,79,12744.2
11/13/2000,0,16.7,-0.6,226.18,79.4,7974.6
11/14/2000,0,12.2,1.1,440.48,54.4,14267.1
11/15/2000,0,13.3,-3.9,205.11,69,12832.1
11/16/2000,0.0127,6.7,-1.7,78.59,89.7,2548
11/17/2000,0.0018,10,4.4,165.25,80.8,6347
11/18/2000,0,3.3,-5,106.08,82.3,3648.4
11/19/2000,0.0099,3.9,0.6,57.61,91.4,472.8
11/20/2000,0,8.9,-3.3,252.6,60.3,13434.5
11/21/2000,0,3.3,-4.4,314.54,36.3,13698.1
11/22/2000,0,10,-8.9,221,61.2,12208.7
11/23/2000,0,11.1,-1.7,123.54,83.2,6330.3
11/24/2000,0.0122,9.5,0,111.88,87.3,2619.2
11/25/2000,0.0333,11.7,6.1,86.6,92.7,2393.2
11/26/2000,0,12.8,2.8,210.79,78.8,10208.8
11/27/2000,0,13.9,-2.2,196.09,73.8,11367.7
11/28/2000,0,15,-3.3,176.95,75.1,12125
11/29/2000,0,10.6,-0.6,195,77.4,3778.1
11/30/2000,0,12.2,-3.3,272.97,60,12196.1
12/1/2000,0,11.7,-5.6,183.69,71.8,11530.9
12/2/2000,0.0008,7.8,-2.2,178.17,75.4,4280.2
12/3/2000,0.0064,3.9,-1.1,55.96,91.3,2912
12/4/2000,0,5.6,-5,62.9,88.3,11514.1
12/5/2000,0,9.5,-7.2,109.9,79.8,11635.5
12/6/2000,0,5.6,-6.1,126.67,76.9,5899.3
12/7/2000,0,11.1,-5,192.2,69.8,11346.8
12/8/2000,0,14.5,-5,171.49,72,10878.2
12/9/2000,0,11.1,-4.4,250.32,66.4,9284.1
12/10/2000,0,11.1,3.3,229.12,76.3,5740.3
12/11/2000,0.0013,12.8,-1.1,139.89,85.5,8685.8
12/12/2000,0.0013,7.8,1.1,364.16,59.8,10334.3
12/13/2000,0.0104,9.5,-3.9,174.6,74.8,3640
12/14/2000,0.0119,18.9,-2.2,208.68,81.4,10924.2
12/15/2000,0.0008,15.6,-1.7,195.49,77.6,10175.3
12/16/2000,0.0455,10.6,5,84.47,92.7,2451.8
12/17/2000,0.0023,-0.6,-1.7,231.38,62.5,9024.7
12/18/2000,0,8.9,-10,131.15,72.8,10957.7
12/19/2000,0.0053,3.9,-2.8,174.94,67.3,6112.7
12/20/2000,0,2.2,-15,137.74,60.3,11292.4
12/21/2000,0,1.1,-8.9,122.3,73,3799
12/22/2000,0,0.6,-11.1,151.77,55.6,11853
12/23/2000,0,3.9,-13.9,128.41,62.2,11330
12/24/2000,0,8.9,-7.2,189.42,65.5,11141.8
12/25/2000,0,7.8,-8.9,140.07,69,9518.4
12/26/2000,0,4.4,-5,291.97,50.9,4389
12/27/2000,0.0025,2.8,-2.2,78.31,88.3,2012.5
12/28/2000,0,4.4,-0.6,64.91,90.8,3079.4
12/29/2000,0,5,-8.3,146.37,71.4,7932.7
12/30/2000,0.0008,-5,-10,179.62,48.9,8710.9
12/31/2000,0,0,-11.7,160.15,56.4,11568.5
1/1/2001,0,0,-10,135.62,66.3,5309.4
1/2/2001,0,1.7,-10.6,170.16,54.8,11769.3
1/3/2001,0,4.4,-15.6,103.47,67.9,11744.2
1/4/2001,0,8.3,-11.1,145.65,67.5,11694
1/5/2001,0,10.6,-7.2,184.92,66,11522.5
1/6/2001,0,11.7,-3.3,243.58,60.2,11694
1/7/2001,0.001,10.6,-5,173.17,72.7,6393
1/8/2001,0.0064,7.8,1.7,168,78.8,6213.1
1/9/2001,0,2.2,-3.3,279.75,44.3,12200.3
1/10/2001,0,11.7,-10.6,152.31,67.7,11953.4
1/11/2001,0.0036,3.9,-6.7,78.02,86.5,3874.3
1/12/2001,0.0122,8.3,0.6,78.73,89.9,3970.6
1/13/2001,0,12.8,-2.2,102.07,85.9,9911.7
1/14/2001,0.0003,10,-1.1,135.43,86.1,4150.5
1/15/2001,0,17.8,2.2,242.59,75.9,11786.1
1/16/2001,0,8.9,-2.2,187.45,74.2,4807.3
1/17/2001,0.0056,10.6,-1.7,157.3,81.9,4464.3
1/18/2001,0.0305,11.7,6.1,100.67,91,2288.6
1/19/2001,0.0605,12.2,7.2,122.02,91.2,1799.1
1/20/2001,0.0003,3.3,1.7,241.88,69,5840.8
1/21/2001,0,7.8,-8.9,187.9,63.1,13710.7
1/22/2001,0,10.6,-6.1,151.8,71.7,10752.7
1/23/2001,0,12.2,-7.2,155.01,72.5,13396.9
1/24/2001,0,12.8,-3.3,223.25,65.5,11886.5
1/25/2001,0,6.1,-3.9,341.38,38.5,14145.8
1/26/2001,0,8.9,-10,229.28,55.2,12388.6
1/27/2001,0,12.2,-1.1,470.38,46.9,14279.7
1/28/2001,0,15,-7.8,207.03,64.4,11957.6
1/29/2001,0.0168,15.6,-3.3,340.31,63.3,11489
1/30/2001,0.0145,15,5,503.82,59.8,12982.7
1/31/2001,0,16.7,5,641.77,44,14811
2/1/2001,0,11.1,-2.2,212.05,69.4,9359.4
2/2/2001,0,8.9,-2.8,308.2,51.3,11761
2/3/2001,0,11.1,-7.8,309.04,44.3,14827.8
2/4/2001,0,11.7,-3.3,367.28,47,14915.6
2/5/2001,0,8.9,-3.9,231.55,64.6,10497.4
2/6/2001,0,16.1,-6.7,237.88,61.6,15647.8
2/7/2001,0,19.5,-3.9,299.77,62.3,14957.5
2/8/2001,0,19.5,-2.8,331.06,63.2,13965.9
2/9/2001,0.0018,18.3,2.8,389.74,72,10346.8
2/10/2001,0.0109,14.5,4.4,313.89,70.6,16605.9
2/11/2001,0.0015,12.2,-3.9,260.58,62.3,12313.3
2/12/2001,0.0061,7.8,1.7,152.68,82.3,2949.7
2/13/2001,0.0056,10.6,2.2,193.33,84.1,2384.9
2/14/2001,0.0056,15.6,8.3,330.43,78.6,2619.2
2/15/2001,0.0046,18.3,12.2,377.12,78.7,3531.3
2/16/2001,0.031,22.2,12.2,510.14,72.9,7715.2
2/17/2001,0.001,11.1,3.3,482.91,47.8,15978.4
2/18/2001,0,10,-6.1,218,61.6,19153.9
2/19/2001,0,12.2,-1.7,261.98,63.6,18618.4
2/20/2001,0,15.6,-1.1,254.42,73.8,6928.6
2/21/2001,0.0023,16.1,6.7,281.83,76.3,6577.1
2/22/2001,0.0211,7.8,5,196.98,80.4,4644.2
2/23/2001,0,17.8,-1.7,294.61,66.8,18555.6
2/24/2001,0.0041,12.8,-1.7,309.99,68.1,3891.1
2/25/2001,0.0376,18.9,8.3,338.12,77.6,5213.2
2/26/2001,0,20.6,1.1,434.09,60.3,20061.8
2/27/2001,0,15.6,-0.6,364.13,61.5,9192.1
2/28/2001,0,14.5,7.8,408.06,63.3,7016.4
3/1/2001,0,18.3,1.1,374.28,61.7,16790
3/2/2001,0,19.5,11.1,562.1,59.4,11911.6
3/3/2001,0.0112,13.3,8.9,305.11,77,2753
3/4/2001,0.0058,14.5,11.7,371.26,72.9,6355.4
3/5/2001,0,7.8,2.2,397.58,49,21342.1
3/6/2001,0,4.4,-3.3,371.55,36.9,19923.8
3/7/2001,0,10.6,-0.6,451.85,34.8,22049.2
3/8/2001,0,15.6,-2.8,325.5,55.6,22099.4
3/9/2001,0,13.3,-0.6,401.01,45.8,20007.4
3/10/2001,0,14.5,-6.1,323.2,51,22388.1
3/11/2001,0,18.9,-3.9,389.73,53.3,20890.3
3/12/2001,0.0335,13.3,10,296.58,75.8,2309.6
3/13/2001,0.0015,17.8,11.7,705.88,50.8,21517.8
3/14/2001,0,20.6,6.7,728.65,43,18028.5
3/15/2001,0.0297,12.2,7.8,224.27,79.5,4690.2
3/16/2001,0,17.2,10,391.03,70.6,16250.3
3/17/2001,0,15,6.7,338.87,65.3,22990.6
3/18/2001,0,15.6,2.2,307.85,63.6,21542.9
3/19/2001,0,14.5,4.4,435.61,46.5,20986.5
3/20/2001,0.0333,6.7,2.2,72.12,91,765.7
3/21/2001,0,11.7,3.9,173.66,81.7,15016.1
3/22/2001,0,17.2,9.5,553.13,54.3,23915.2
3/23/2001,0,20,2.2,341.83,63,24028.2
3/24/2001,0,17.2,5.6,241.56,75.6,11522.5
3/25/2001,0,15.6,3.3,438.13,51.7,23689.3
3/26/2001,0,9.5,0,437.99,33.9,25739.4
3/27/2001,0,11.1,-1.7,326.59,45.7,25718.5
3/28/2001,0.001,12.8,-1.1,364.72,49.6,22053.4
3/29/2001,0.047,8.9,3.9,12.74,98.7,2046
3/30/2001,0.0025,16.7,8.9,58.87,95.8,10735.9
3/31/2001,0,16.7,8.9,198.46,85.6,13028.7
4/1/2001,0,10,3.9,366.16,61.8,21266.8
4/2/2001,0,17.8,-0.6,399.27,61.6,16267
4/3/2001,0.0043,12.8,4.4,43.57,96.4,4472.6
4/4/2001,0,19.5,9.5,186.16,88.8,11359.3
4/5/2001,0,13.3,10,109.59,92,4832.4
4/6/2001,0,23.4,9.5,165.17,90.4,11212.9
4/7/2001,0,27.8,10,407.32,79.5,17124.7
4/8/2001,0,29.5,10,547.12,73.7,20689.4
4/9/2001,0,30,8.3,442.33,78.9,24509.3
4/10/2001,0,31.1,11.1,564.69,74.5,21994.8
4/11/2001,0,27.8,11.1,562.06,75.3,17639.4
4/12/2001,0.002,28.4,13.9,589.47,74,16053.7
4/13/2001,0.0137,21.7,15.6,116.34,94.1,11677.3
4/14/2001,0,23.4,6.1,434.1,73.4,16949
4/15/2001,0.0084,20,10.6,297.12,82.8,10150.2
4/16/2001,0,18.9,9.5,680.2,52.6,26710.1
4/17/2001,0,6.7,3.9,440.72,49.9,21325.4
4/18/2001,0,14.5,-0.6,460.27,45.8,26739.3
4/19/2001,0,20,-4.4,422.98,53.1,27664
4/20/2001,0,21.1,1.7,553,56.4,23580.5
4/21/2001,0,24.5,6.7,569.78,67,25082.5
4/22/2001,0,26.7,9.5,463.39,75.6,25275
4/23/2001,0,27.2,8.9,453,77,26484.1
4/24/2001,0.0005,23.4,11.1,244.7,86.4,8756.9
4/25/2001,0.001,20.6,6.1,376.51,72,19961.4
4/26/2001,0,22.2,-0.6,403.01,65.9,29053
4/27/2001,0,26.1,1.1,507.71,61.8,29232.9
4/28/2001,0,27.8,5,625.06,63,27998.7
4/29/2001,0,22.2,5.6,452.97,71,23626.5
4/30/2001,0.0213,25,7.2,173.48,89.3,17492.9
5/1/2001,0,24.5,8.9,155.86,91.8,16656.1
5/2/2001,0,25,8.3,295.28,84.2,20099.5
5/3/2001,0,26.7,6.7,403.03,78,26890
5/4/2001,0,27.8,6.1,435.14,76.6,26605.5
5/5/2001,0.0015,28.9,9.5,318.93,84,21953
5/6/2001,0.0038,26.7,12.2,389.05,82.8,23425.7
5/7/2001,0,17.2,13.3,161.65,90.1,7221.5
5/8/2001,0,18.3,10,134.56,91.5,7472.5
5/9/2001,0.0086,20,8.3,88.11,95,9158.6
5/10/2001,0,25.6,10,168.28,91.6,19036.8
5/11/2001,0.0046,26.1,9.5,139.74,93.1,17744
5/12/2001,0,23.4,13.3,219.4,89.5,15681.3
5/13/2001,0,23.4,6.7,547,65.1,30726.6
5/14/2001,0,26.1,2.2,484.66,66.9,30011.2
5/15/2001,0,28.9,6.1,503.49,73,28253.9
5/16/2001,0,29.5,11.7,586.11,74,25647.3
5/17/2001,0,31.1,11.1,509.25,78.3,27651.4
5/18/2001,0,30,11.1,564.42,75,28647.2
5/19/2001,0,28.9,10.6,397.17,82.2,21781.4
5/20/2001,0,23.4,16.1,137.33,93.9,11041.4
5/21/2001,0.0046,26.7,17.2,227.16,90.9,18325.5
5/22/2001,0.0056,22.2,16.7,198.23,89.9,13869.7
5/23/2001,0,22.8,2.8,359.03,74.8,27258.1
5/24/2001,0.0173,22.8,4.4,173.36,89.3,19969.8
5/25/2001,0.0178,21.1,12.2,195.41,88.5,20861
5/26/2001,0,22.8,4.4,317.3,78.8,27626.3
5/27/2001,0,24.5,7.8,411.32,75.9,23287.6
5/28/2001,0.0127,19.5,8.9,24.53,98.6,6773.8
5/29/2001,0.0013,25.6,13.9,326.99,84.6,27785.3
5/30/2001,0,26.7,9.5,371.35,81.5,24358.7
5/31/2001,0.0127,25.6,8.9,203.77,89.2,17062
6/1/2001,0.0252,20,15,23.87,98.9,6577.1
6/2/2001,0,23.9,8.9,389.19,79.7,22095.2
6/3/2001,0.001,27.2,13.9,394.11,82.2,23940.3
6/4/2001,0,30.6,12.2,374.85,84.9,26220.5
6/5/2001,0,28.9,14.5,350.64,85.9,18974
6/6/2001,0.0015,28.9,13.9,174.82,92.8,15250.4
6/7/2001,0.0028,21.1,17.2,31.64,98.6,6175.5
6/8/2001,0.0109,27.8,17.2,105.87,95.7,16099.7
6/9/2001,0,26.7,12.2,152.98,93.3,17693.8
6/10/2001,0,27.8,12.2,263.47,88.6,23375.5
6/11/2001,0,27.8,10.6,213.98,90.7,21425.8
6/12/2001,0,28.9,13.9,261.14,89.6,20814.9
6/13/2001,0,31.1,15.6,448.43,83.7,25902.6
6/14/2001,0,29.5,13.9,293.97,88.7,21840
6/15/2001,0.0033,31.7,15,426.18,85.2,26283.3
6/16/2001,0,27.2,15,503.42,81.1,25463.3
6/17/2001,0,31.1,11.1,591.92,75.1,29015.4
6/18/2001,0,29.5,11.1,518.81,78.5,28781.1
6/19/2001,0,28.9,12.8,403.87,83.5,26019.7
6/20/2001,0.0066,29.5,13.3,327.41,86.7,24513.5
6/21/2001,0,29.5,15.6,237.03,91.2,21927.9
6/22/2001,0.0127,25,15,67.25,97.1,13049.6
6/23/2001,0,25,12.2,358.15,83.1,28048.9
6/24/2001,0,26.7,9.5,334.43,83.5,25346.1
6/25/2001,0.0036,23.4,13.9,114.2,94,13083.1
6/26/2001,0.0688,23.9,14.5,63.69,96.9,11622.9
6/27/2001,0.0109,27.8,12.8,109.35,95.5,16095.5
6/28/2001,0,28.9,15,238.96,90.5,23802.2
6/29/2001,0.0259,28.9,14.5,291.89,89.2,26287.5
6/30/2001,0.0114,27.2,16.7,146.25,94.5,19057.7
7/1/2001,0,26.7,17.2,135.73,94.9,17296.3
7/2/2001,0.0003,29.5,15,224.21,91.9,22710.2
7/3/2001,0.0112,27.8,18.3,101.34,96.3,13522.4
7/4/2001,0.0053,30,17.2,201.82,93,19174.9
7/5/2001,0,29.5,15.6,180.75,92.9,20476
7/6/2001,0,29.5,12.2,365.33,84.9,28898.2
7/7/2001,0,26.7,12.2,217.36,90.9,17296.3
7/8/2001,0.0025,30.6,14.5,206.77,92.6,18907.1
7/9/2001,0.0008,31.1,17.8,149.31,94.8,14886.4
7/10/2001,0,31.7,15.6,301.39,90.2,25546.9
7/11/2001,0,32.2,16.1,432.88,86.1,30383.5
7/12/2001,0,30,15.6,374.79,87.1,25262.4
7/13/2001,0,28.4,15.6,325.92,87.6,24538.6
7/14/2001,0,26.7,11.1,453.11,80,30483.9
7/15/2001,0,27.8,11.1,393.48,83.4,28392
7/16/2001,0,28.4,13.9,353.13,84,16472.1
7/17/2001,0,28.9,13.3,327.9,86,15384.2
7/18/2001,0,29.5,15,439.34,81.9,19455.2
7/19/2001,0,28.4,16.7,314.51,87.6,12777.7
7/20/2001,0,27.8,17.8,293.05,88.2,10819.6
7/21/2001,0,27.2,18.9,540.4,78.3,21781.4
7/22/2001,0,29.5,13.3,507.8,79,25124.4
7/23/2001,0,31.1,16.7,608.74,76.8,23442.4
7/24/2001,0.0023,29.5,18.3,339.7,87,15158.3
7/25/2001,0.0109,26.1,20.6,119.52,95.4,8518.5
7/26/2001,0.0041,29.5,19.5,383.8,85.7,17329.8
7/27/2001,0.0013,31.1,18.3,380.58,86.3,19128.8
7/28/2001,0,26.7,19.5,361.06,86,15827.7
7/29/2001,0.0127,24.5,20,88.7,96.5,5355.4
7/30/2001,0,31.7,17.2,477.99,82.2,25375.4
7/31/2001,0,28.9,20,344.6,87,18902.9
8/1/2001,0.0025,29.5,19.5,379.64,85.3,17677
8/2/2001,0.0147,28.4,18.3,298.63,87.8,15681.3
8/3/2001,0.002,27.8,14.5,230.99,90.2,16053.7
8/4/2001,0.0066,28.4,17.8,198.73,92,12158.5
8/5/2001,0,29.5,19.5,368.96,86.2,19036.8
8/6/2001,0,29.5,16.7,382.83,85.3,18547.3
8/7/2001,0.0013,31.7,16.1,414.24,84.7,22442.5
8/8/2001,0,32.2,17.8,366.5,87.1,20731.3
8/9/2001,0,30,18.3,314.89,88.5,17375.8
8/10/2001,0.0109,30.6,17.2,197.28,92.4,14752.5
8/11/2001,0,31.1,17.8,289.01,89,19413.3
8/12/2001,0.0356,27.2,18.9,128.66,94.8,9577
8/13/2001,0.0236,28.4,20,120.68,95.2,10284.1
8/14/2001,0,29.5,17.2,373.74,84.8,24513.5
8/15/2001,0,28.4,16.1,346.2,85.8,18861.1
8/16/2001,0,28.4,16.1,399.94,84.1,18986.6
8/17/2001,0,31.1,17.2,333.01,87.4,15739.9
8/18/2001,0,29.5,16.7,438.17,82.3,22028.3
8/19/2001,0,28.9,16.7,449.39,82.3,18894.5
8/20/2001,0,27.2,15.6,443.45,80.3,23881.7
8/21/2001,0,28.9,11.1,419.4,78,26128.5
8/22/2001,0,29.5,10,370.09,82.4,24262.5
8/23/2001,0,31.1,13.9,308.15,87.3,19036.8
8/24/2001,0,29.5,16.1,333.11,86.7,16614.3
8/25/2001,0.0015,28.4,17.8,256.8,89.7,14032.8
8/26/2001,0.0018,28.9,16.7,285.28,88.6,16212.7
8/27/2001,0,30.6,15.6,235.8,90,16652
8/28/2001,0.0056,26.7,16.1,181.95,92.2,12154.3
8/29/2001,0.0046,30,15.6,240.33,90,17990.8
8/30/2001,0,25.6,17.8,135.16,94.1,9330.1
8/31/2001,0.0064,22.2,16.7,77.91,96.4,5891
9/1/2001,0.0104,22.8,17.2,69.17,96.8,6978.8
9/2/2001,0.0058,23.9,16.1,81.05,96.4,7644
9/3/2001,0.0076,22.2,17.8,86.59,96.1,6405.6
9/4/2001,0.014,29.5,18.3,256.13,89.8,17380
9/5/2001,0,30.6,17.2,338.06,86.7,21128.7
9/6/2001,0,28.9,14.5,295.6,87.2,19241.8
9/7/2001,0,27.8,14.5,306.92,86.2,19292
9/8/2001,0,27.2,14.5,279.8,87.4,16049.5
9/9/2001,0,25.6,14.5,277.7,88,12622.9
9/10/2001,0,27.2,17.2,248.58,90,11526.7
9/11/2001,0,29.5,14.5,295.86,87.3,16790
9/12/2001,0,26.7,13.9,356.65,84,18718.8
9/13/2001,0,27.8,11.1,365.08,82.6,20902.8
9/14/2001,0,27.8,12.2,354.48,83,18630.9
9/15/2001,0,23.9,8.9,312.81,81.2,21798.2
9/16/2001,0,22.8,3.3,213.57,84.6,19363.1
9/17/2001,0,24.5,6.7,210.77,86,20300.3
9/18/2001,0,25.6,6.7,254.16,83.6,20379.8
9/19/2001,0.0307,20,8.9,33.22,98,4501.9
9/20/2001,0.0414,26.1,15,142.51,92.9,13074.7
9/21/2001,0,26.1,10.6,178.41,89.9,18518
9/22/2001,0,26.1,10,185.01,89.9,15493
9/23/2001,0.0277,27.2,12.2,169.67,91.7,14539.1
9/24/2001,0.0551,18.9,15,109.66,94,4744.6
9/25/2001,0,17.8,4.4,261.07,77.1,22643.3
9/26/2001,0,20,0,144.99,85.7,20304.5
9/27/2001,0,23.9,1.1,202.74,82.9,21944.6
9/28/2001,0,22.8,2.8,244.25,81.5,21551.3
9/29/2001,0,20.6,3.9,266.7,78.5,21220.8
9/30/2001,0,22.8,3.3,232.78,80.1,21296.1
10/1/2001,0,23.4,1.1,219.76,80.7,20028.4
10/2/2001,0,24.5,2.8,233.6,82.8,20497
10/3/2001,0,25.6,3.9,225.65,83.4,20463.5
10/4/2001,0,25,3.9,216.22,84.1,19660.2
10/5/2001,0.0015,22.8,5.6,110.99,92.5,10166.9
10/6/2001,0.0104,17.2,9.5,132.71,91.2,7066.6
10/7/2001,0,17.8,-1.1,179.99,79.5,21325.4
10/8/2001,0,19.5,-1.1,192.07,79.2,20174.8
10/9/2001,0,18.3,0,269.43,72.8,20170.6
